"Method","name1","name2","HeS","HoS","DL","HD","DR"
"CbMPDiCbraya","G19889","G19892",0,0.0812175749919566,0.482023620015651,0.00040138006962689,0.436357424922765
"CbMPDiCbraya","G19889","G19893",0.10904824491761,0.0588307132028103,0.495974430064102,0.00131693299762859,0.334829678817849
"CbMPDiCbraya","G19889","G19895",0,0.000185303755741273,0.646749590556824,0.000229342390104577,0.35283576329733
"CbMPDiCbraya","G19889","G19896",0.0845660587732339,0.0105827413842823,0.653779053856271,6.60702723416626e-06,0.251065538958979
"CbMPDiCbraya","G19889","G19897",0,0.136712143558959,0.590817639610023,0.00011688163729642,0.272353335193722
"CbMPDiCbraya","G19889","G22309",0,0.000290709198303315,0.464170699037351,6.60702723416626e-05,0.535472521492004
"CbMPDiCbraya","G19889","G23419",0,0.0740696080087345,0.614596975476954,6.75885903644689e-05,0.311265827923947
"CbMPDiCbraya","G19889","G23419A",0,0.0904271126396322,0.433554282412367,0.000388846593864312,0.475629758354137
"CbMPDiCbraya","G19889","G23421",0,0.0895221452422689,0.600284487179447,0.000351185077120601,0.309842182501164
"CbMPDiCbraya","G19889","G23422",0,0.109631906527046,0.499138089507372,1.98210817024988e-05,0.391210182883879
"CbMPDiCbraya","G19889","G23426",0,0.0442041870026645,0.536558283004845,0.000219739254729353,0.419017790737761
"CbMPDiCbraya","G19889","G23427",0,0.0920651486873892,0.419161087350205,8.58111274905494e-05,0.488687952834915
"CbMPDiCbraya","G19889","G23455",0.000877262042670925,0.178013458756946,0.462087383081138,6.60702723416626e-06,0.359015289092011
"CbMPDiCbraya","G19889","G23458",0,0,0.631369981366019,0.000328562662933045,0.368301455971048
"CbMPDiCbraya","G19889","G23459",0,0.0620344337005899,0.598702993501285,5.94632451074963e-05,0.339203109553018
"CbMPDiCbraya","G19889","G23464",0,0,0.482008693298089,0,0.517991306701911
"CbMPDiCbraya","G19889","G23470",0,0.0842649182392554,0.480966861999103,7.8088456193222e-05,0.434690131305448
"CbMPDiCbraya","G19889","G23505",0,0.000440833476416237,0.553007528087402,3.73623286707448e-05,0.446514276107511
"CbMPDiCbraya","G19889","G23511A",0,0.0577413530175856,0.598109028399703,3.84288769858202e-05,0.344111189705726
"CbMPDiCbraya","G19889","G23512",0,0.0430256901076577,0.581133727623187,7.50615103567604e-05,0.375765520758798
"CbMPDiCbraya","G19889","G23517",0,0.0261395933603676,0.497287153209586,0.000122218003274036,0.476451035426773
"CbMPDiCbraya","G19889","G23520",0,0.0338220631224326,0.51252036504273,0.000117028088604921,0.453540543746233
"CbMPDiCbraya","G19889","G23526",0,0.0749319674693612,0.406733084674723,6.60702723416626e-06,0.518328340828682
"CbMPDiCbraya","G19889","G23527",0,0.0468779198777057,0.461126359021787,0.000129503503902838,0.491866217596605
"CbMPDiCbraya","G19889","G23538",0,0.000290709198303315,0.410526439769673,6.92970858404919e-05,0.589113553946184
"CbMPDiCbraya","G19889","G23545A",0.000103606283439925,0.115244540703138,0.457869654768371,9.30755219062516e-05,0.426689122723145
"CbMPDiCbraya","G19889","G23589",0.0728950212232078,0.090981952153125,0.444494872202435,0,0.391628154421232
"CbMPDiCbraya","G19889","G23664",0.00299470080496076,0.044002403552632,0.682190017860009,8.40532714425479e-05,0.270728824510956
"CbMPDiCbraya","G19889","G23667",0,0.00565794529571163,0.594244348538766,0.000165611342933583,0.399932094822589
"CbMPDiCbraya","G19889","G23678",0,0.0176895291340555,0.562863820955005,0.000178943463225303,0.419267706447714
"CbMPDiCbraya","G19889","G24339",0,0.000641927695252118,0.836020023062391,1.98210817024988e-05,0.163318228160655
"CbMPDiCbraya","G19889","G24358",0,0.0655551224386709,0.392405652007357,0.000107545048927967,0.541931680505044
"CbMPDiCbraya","G19889","G24605",0,3.58995652326074e-05,0.475294841022189,0.000210661663247673,0.524458597749331
"CbMPDiCbraya","G19889","G2488",0.00257205846329713,0.113352755213275,0.558186105718118,6.0647406516739e-05,0.325828433198794
"CbMPDiCbraya","G19889","G2587",0,0.049339512910549,0.641405064900907,0,0.309255422188544
"CbMPDiCbraya","G19889","G278",0,0.098455671088577,0.612050927259112,0.000111102412209736,0.289382299240101
"CbMPDiCbraya","G19889","G281",0,0.122743796951562,0.60088465769357,0,0.276371545354868
"CbMPDiCbraya","G19889","G7469",0.0933188069043,0.0760176850566348,0.693791975459993,0,0.136871532579072
"CbMPDiCbraya","G19889","G802",0,0.000150942515587222,0.574074859272375,0,0.425774198212038
"CbMPDiCbraya","G19889","G845",0,0.0469176961619974,0.678629254309247,0,0.274453049528756
"CbMPDiCbraya","G19889","G876",0.0904864332965242,0.000350682324241464,0.347189126385953,0.000187665603080962,0.561786092390201
"CbMPDiCbraya","G19889","G8911",0,0.229103696868274,0.360611237772796,2.88087954977407e-05,0.410256256563433
"CbMPDiCbraya","G19889","G8927",0,0.0341992158923942,0.525910406339066,0,0.439890377768539
"CbMPDiCbraya","G19889","G93",0,0.0505903274117399,0.690186490236207,0.000565609877887695,0.258657572474166
"CbMPDiCbraya","G19891","G19892",0,0.305757814380801,0.302506860331309,0,0.391735325287889
"CbMPDiCbraya","G19891","G19893",0,0.0481775246313589,0.5236649858605,7.24555291712556e-05,0.42808503397897
"CbMPDiCbraya","G19891","G19895",0,0.186237355213725,0.486833462876515,0.000206457108665255,0.326722724801095
"CbMPDiCbraya","G19891","G19896",0.0351436319205844,0.150063043712666,0.558657524493422,0,0.256135799873328
"CbMPDiCbraya","G19891","G19897",0,0.224868911720311,0.512282494369843,0.00076528544715033,0.262083308462696
"CbMPDiCbraya","G19891","G22309",0,0.188473785416973,0.347775594923918,0,0.46375061965911
"CbMPDiCbraya","G19891","G23419",0,0.144170915655355,0.482881774366026,0,0.372947309978619
"CbMPDiCbraya","G19891","G23419A",0,0.0995495672376721,0.262298075693797,0.000119101049280902,0.63803325601925
"CbMPDiCbraya","G19891","G23421",0,0.160389180384844,0.521901774769708,0,0.317709044845448
"CbMPDiCbraya","G19891","G23422",0.0515154033687943,0.265014324267081,0.35770115435764,0,0.325769118006485
"CbMPDiCbraya","G19891","G23426",0,0.247383720218523,0.397521826111054,9.29851967566763e-06,0.355085155150747
"CbMPDiCbraya","G19891","G23427",0,0.098101150186173,0.314200177737756,0,0.587698672076071
"CbMPDiCbraya","G19891","G23455",0.0874727296845149,0.0172279187395004,0.392697337412013,0,0.502602014163972
"CbMPDiCbraya","G19891","G23458",0,0.12033835224798,0.58535815529111,0.000271272796028514,0.294032219664881
"CbMPDiCbraya","G19891","G23459",0,0.022624845377411,0.501418632376388,0,0.475956522246201
"CbMPDiCbraya","G19891","G23464",0,0.310317506558479,0.380856485410533,0,0.308826008030987
"CbMPDiCbraya","G19891","G23470",0,0.0321497472640313,0.377222907797676,0,0.590627344938293
"CbMPDiCbraya","G19891","G23505",0.0515154033687943,0.0990341700958241,0.307795367783725,0,0.541655058751656
"CbMPDiCbraya","G19891","G23511A",0,0.0203540047839657,0.461023899146567,0,0.518622096069468
"CbMPDiCbraya","G19891","G23512",0.000187585976906082,0.0338278745804815,0.494950793176686,0,0.471033746265927
"CbMPDiCbraya","G19891","G23517",0,0.0718136009583279,0.254355546725088,0,0.673830852316584
"CbMPDiCbraya","G19891","G23520",0.146528367620875,0.137585813660253,0.243359759566623,0,0.472526059152249
"CbMPDiCbraya","G19891","G23526",0.0515154033687943,0.0201383707053904,0.362419807639131,0,0.565926418286684
"CbMPDiCbraya","G19891","G23527",0.0483721049784602,0.0631838799191087,0.259072084618204,0,0.629371930484227
"CbMPDiCbraya","G19891","G23538",0.0515154033687943,0.15824422497592,0.304277790298301,0,0.485962581356985
"CbMPDiCbraya","G19891","G23545A",0,0.242475174540298,0.276884631378358,0,0.480640194081343
"CbMPDiCbraya","G19891","G23589",0.0515154033687943,0.0503958790229074,0.451134066228586,0.00463737858982977,0.442317272789883
"CbMPDiCbraya","G19891","G23664",0,0.0583037688096393,0.551913812386716,0,0.389782418803644
"CbMPDiCbraya","G19891","G23667",0,0.0319421458236972,0.464404402270274,0.000189259799953747,0.503464192106075
"CbMPDiCbraya","G19891","G23678",0.0515154033687943,0.20945570153151,0.315947096686201,0,0.423081798413495
"CbMPDiCbraya","G19891","G24339",0,0.0348144756167605,0.614236703703942,8.31117021276596e-05,0.35086570897717
"CbMPDiCbraya","G19891","G24358",0.0866180762195383,0.063734524266971,0.236446109913354,0,0.613201289600136
"CbMPDiCbraya","G19891","G24605",0,0.00343339102904292,0.414120551490498,0,0.582446057480459
"CbMPDiCbraya","G19891","G2488",0.00257205846329713,0.0795366915419509,0.503153817757222,0,0.41473743223753
"CbMPDiCbraya","G19891","G2587",0.00577049336233555,0.205359222063768,0.528615499872812,0,0.260254784701084
"CbMPDiCbraya","G19891","G278",0.0515154033687943,0.10045005613438,0.484458774578907,0,0.363575765917919
"CbMPDiCbraya","G19891","G281",0,0.134998471262264,0.552836478601991,0,0.312165050135745
"CbMPDiCbraya","G19891","G7469",0.0829358830996132,0.232459376007415,0.535554269422953,0,0.149050471470019
"CbMPDiCbraya","G19891","G802",0,0.107094536076641,0.490065421875744,0,0.402840042047614
"CbMPDiCbraya","G19891","G845",0.0515154033687943,0.180812393742439,0.472829262808904,0,0.294842940079863
"CbMPDiCbraya","G19891","G876",0.0517585940302729,0.0381599672813699,0.272491255484726,0.000143909367497309,0.637446273836134
"CbMPDiCbraya","G19891","G8911",0.0515154033687943,0.072798684124002,0.3594099812697,0,0.516275931237504
"CbMPDiCbraya","G19891","G8927",0,0.0699891612541212,0.41568093791952,0,0.514329900826358
"CbMPDiCbraya","G19891","G93",0,0.144693316289995,0.640353685489975,0.000319667450432343,0.214633330769597
"CbMPDiCbraya","G19892","G19893",0,0.0235074164012506,0.503006525527097,6.86050073338523e-05,0.473417453064319
"CbMPDiCbraya","G19892","G19895",0,0.141147117434812,0.497241721047677,0.000785711967581231,0.36082544954993
"CbMPDiCbraya","G19892","G19896",0,0.190144992262443,0.551141454389212,0.000431955861328071,0.258281597487017
"CbMPDiCbraya","G19892","G19897",0,0.123843455263074,0.600657598254427,7.45327151816378e-05,0.275424413767318
"CbMPDiCbraya","G19892","G22309",0,0.166495730394917,0.468683243760594,0.000472876990560785,0.364348148853928
"CbMPDiCbraya","G19892","G23419",0,0.186019233899459,0.460573672551019,0.00160566225719284,0.351801431292329
"CbMPDiCbraya","G19892","G23419A",0,0.049175430776178,0.391728580349133,0.00169320511921166,0.557402783755477
"CbMPDiCbraya","G19892","G23421",0,0.0816834431284501,0.454807968597156,0,0.463508588274394
"CbMPDiCbraya","G19892","G23422",0,0.325895809929569,0.281879750667465,0.000185757303195026,0.39203868209977
"CbMPDiCbraya","G19892","G23426",7.06952585524905e-05,0.23186649754539,0.384768544190771,0.000799857237050336,0.382494405768237
"CbMPDiCbraya","G19892","G23427",0,0.170129778254643,0.185199136472807,0.000846857212160006,0.643824228060391
"CbMPDiCbraya","G19892","G23455",4.05770497694896e-05,0.00933968915878578,0.38480437930351,0.000359054929783091,0.605456299558151
"CbMPDiCbraya","G19892","G23458",0.0940416125979456,0.158944255010177,0.320084766492172,0.000927581690283985,0.426001784209421
"CbMPDiCbraya","G19892","G23459",0,0.0110539820517964,0.507665015646574,0.0004119130295003,0.480869089272129
"CbMPDiCbraya","G19892","G23464",0,0.364616445673737,0.286442992852525,0.000360619044837754,0.348579942428901
"CbMPDiCbraya","G19892","G23470",0,0.0512066609331262,0.306758846724948,0.000519732566354717,0.641514759775571
"CbMPDiCbraya","G19892","G23505",0,0.240649323689411,0.364368100045965,0.00066828817013259,0.394314288094491
"CbMPDiCbraya","G19892","G23511A",0,0.04557721532667,0.427448330139611,0.000659487047028661,0.52631496748669
"CbMPDiCbraya","G19892","G23512",0,0.160970553461574,0.319991367975401,0.000341934406464873,0.518696144156561
"CbMPDiCbraya","G19892","G23517",0,0.084355943686101,0.228859729849857,0.000696029926313476,0.686088296537728
"CbMPDiCbraya","G19892","G23520",0.0599245124764101,0.172970605798455,0.318076276039367,0.000115957363140199,0.448912648322628
"CbMPDiCbraya","G19892","G23526",0,0.0151827303964993,0.309999688499319,0.000666173536462788,0.674151407567719
"CbMPDiCbraya","G19892","G23527",0,0.0551535863767775,0.264676808713479,0.00052347350219702,0.679646131407547
"CbMPDiCbraya","G19892","G23538",0,0.200713637724818,0.257084290518145,0.000478869748484839,0.541723202008553
"CbMPDiCbraya","G19892","G23545A",0,0.288626034325161,0.235851322110507,0.000735456630384731,0.474787186933947
"CbMPDiCbraya","G19892","G23589",0,0.0842646690285057,0.333659672435031,0.0598976802944027,0.52217797824206
"CbMPDiCbraya","G19892","G23664",0,0.0104827646049657,0.468794256842654,0.000404419597011814,0.520318558955369
"CbMPDiCbraya","G19892","G23667",0,0.0901408445683913,0.38460574185778,0,0.525253413573829
"CbMPDiCbraya","G19892","G23678",0,0.225296022712221,0.354857547171001,0.000722334146166083,0.419124095970612
"CbMPDiCbraya","G19892","G24339",0,0.00362862690299209,0.3848479831404,7.82136013452739e-05,0.611445176355263
"CbMPDiCbraya","G19892","G24358",0,0.00935370509386286,0.237246308003392,0.000488223840313979,0.752911763062431
"CbMPDiCbraya","G19892","G24605",0.00351296747079712,0.0754164016168304,0.268316958602942,0.000703542043223175,0.652050130266207
"CbMPDiCbraya","G19892","G2488",0.00261116526396977,0.149975072328342,0.410197004715395,0.000119039926159514,0.437097717766133
"CbMPDiCbraya","G19892","G2587",0,0.33245058795171,0.3514208500178,0.000401933083869417,0.315726628946621
"CbMPDiCbraya","G19892","G278",0,0.29342726410854,0.327105986222891,0.000730939767129574,0.37873580990144
"CbMPDiCbraya","G19892","G281",0,0.271933646430207,0.387172017569391,0.0123009989702155,0.328593337030187
"CbMPDiCbraya","G19892","G7469",0.127308609918135,0.120654080983755,0.603754737274537,0.000342184505885573,0.147940387317687
"CbMPDiCbraya","G19892","G802",0.00353175164569263,0.123047690200135,0.457213881297682,0.000522300157639945,0.415684376698851
"CbMPDiCbraya","G19892","G845",0,0.236949338784407,0.445168564930264,0,0.317882096285329
"CbMPDiCbraya","G19892","G876",0.000243190661478599,0.00941852470253851,0.275295354777809,0.0011888787588242,0.71385405109935
"CbMPDiCbraya","G19892","G8911",0,0.0495734465337298,0.324983570217715,8.72013151405158e-05,0.625355781933415
"CbMPDiCbraya","G19892","G8927",0,0.105857806210498,0.258131685501799,0.000211754124824126,0.635798754162879
"CbMPDiCbraya","G19892","G93",0.00349881440897317,0.182981609979187,0.475652188234569,0.013174269222576,0.324693118154695
"CbMPDiCbraya","G19893","G19895",0,0.0371903453113265,0.585353523457834,9.94480632489682e-06,0.377446186424515
"CbMPDiCbraya","G19893","G19896",0,0.0641318496656678,0.604681177011333,0,0.331186973322999
"CbMPDiCbraya","G19893","G19897",0.0218934911242604,0.0359719926544929,0.630121791487311,4.65196903520354e-05,0.311966205043584
"CbMPDiCbraya","G19893","G22309",0.022309627863076,0.0715661073535681,0.339916254914843,4.47516284620357e-05,0.566163258240051
"CbMPDiCbraya","G19893","G23419",0.0218934911242604,0.0167387464294091,0.56918020514467,0,0.39218755730166
"CbMPDiCbraya","G19893","G23419A",0.0218934911242604,0.0156764767436407,0.538893706497236,0.00018389331756557,0.423352432317297
"CbMPDiCbraya","G19893","G23421",0,0.05899797302629,0.598225222632927,7.84118398481632e-05,0.342698392500934
"CbMPDiCbraya","G19893","G23422",0,0.0530979417685188,0.472037564933863,0.000160328501529735,0.474704164796089
"CbMPDiCbraya","G19893","G23426",0.000205860006163146,0.036278024894958,0.523012008627354,0.000144773341622078,0.440359333129902
"CbMPDiCbraya","G19893","G23427",0.0218934911242604,0.0151323031503286,0.48279937376483,6.26405710910029e-05,0.48011219138949
"CbMPDiCbraya","G19893","G23455",0.00610244082326432,0.0708963457236885,0.623461309308652,9.4060757214474e-05,0.29944584338718
"CbMPDiCbraya","G19893","G23458",0,0.0229313458378331,0.66644587822471,0.000317007242353556,0.310305768695103
"CbMPDiCbraya","G19893","G23459",0.0218934911242604,0.05724182095617,0.495147500357767,0.00035858742439853,0.425358600137404
"CbMPDiCbraya","G19893","G23464",0.0218934911242604,0.00609580250873735,0.403200597668084,1.91620758009872e-05,0.568790946623117
"CbMPDiCbraya","G19893","G23470",0.0223782294300209,0.0465073910201679,0.374797484964704,0.000160239297606044,0.556156655287501
"CbMPDiCbraya","G19893","G23505",0.0223017228902857,0.0852209424298537,0.46110021762006,3.18132457930564e-05,0.431345303814007
"CbMPDiCbraya","G19893","G23511A",0,0.0613009641249132,0.481088177182497,0.000210706419425949,0.457400152273163
"CbMPDiCbraya","G19893","G23512",0.0218934911242604,0.0884651486651574,0.456251507566524,9.94480632489682e-06,0.433379907837733
"CbMPDiCbraya","G19893","G23517",0.00610330275707593,0.0544019449562436,0.403169893348334,0.00128658878658879,0.535038270151757
"CbMPDiCbraya","G19893","G23520",0.000478252179748172,0,0.404225874557247,8.82464452713108e-05,0.595207626817733
"CbMPDiCbraya","G19893","G23526",0.0307504276204156,0.119715550767139,0.393617611539696,5.90456471767964e-05,0.455857364425572
"CbMPDiCbraya","G19893","G23527",0.0218934911242604,0.018569421298778,0.328599858325416,1.93152967763671e-05,0.630917913954769
"CbMPDiCbraya","G19893","G23538",0.0223952077886947,0.113571516790042,0.309944768528102,3.24338991148937e-05,0.554056072994046
"CbMPDiCbraya","G19893","G23545A",0.0061023017761609,0.0272027376224927,0.465642599132542,0.00135438284861785,0.499697978620186
"CbMPDiCbraya","G19893","G23589",0.0218934911242604,0.044596289322718,0.529216523956163,0.000111538676035915,0.404182156920823
"CbMPDiCbraya","G19893","G23664",0.0865355553183243,0.0287815457441208,0.574135278898332,2.90205848551081e-05,0.310518599454367
"CbMPDiCbraya","G19893","G23667",0.00653641776928806,0.0275769050102997,0.376652227119221,9.94480632489682e-06,0.589224505294866
"CbMPDiCbraya","G19893","G23678",0.0591949799580073,0.00619177676797002,0.414700609199587,5.95725978881723e-05,0.519853061476547
"CbMPDiCbraya","G19893","G24339",0,0.0927635892357623,0.521546842826927,0.00141201614631566,0.384277551790995
"CbMPDiCbraya","G19893","G24358",0.0284439710986539,0.0299827904217078,0.309780883175764,0.000111217879022876,0.631681137424852
"CbMPDiCbraya","G19893","G24605",0,0.0722916716964388,0.320633647544596,5.53158278534465e-05,0.607019364931111
"CbMPDiCbraya","G19893","G2488",0.0475993002451971,0.056358644567965,0.410885410256574,0.000254902755210338,0.484901742175053
"CbMPDiCbraya","G19893","G2587",0,0.0717311073772388,0.615334557419315,0.00113017083849612,0.311804164364951
"CbMPDiCbraya","G19893","G278",0.00640937472799672,0.132999391505815,0.528033680514757,6.29749486577988e-05,0.332494578302774
"CbMPDiCbraya","G19893","G281",0,0.161018361633487,0.51754591042819,0,0.321435727938323
"CbMPDiCbraya","G19893","G7469",0.11025047120012,0.00170698695739612,0.711747018746152,0.00153823686662812,0.174757286229704
"CbMPDiCbraya","G19893","G802",0.0280157872625045,0.0155878366399319,0.459579712148872,0.000103251599059408,0.496713412349632
"CbMPDiCbraya","G19893","G845",0.0218934911242604,0.0538935427071343,0.648063121172818,0,0.276149844995787
"CbMPDiCbraya","G19893","G876",0.0846620434200434,0.0450780595145064,0.34151511518659,0.000334199021629696,0.528410582857231
"CbMPDiCbraya","G19893","G8911",0.0485610508657528,0.0100598370844121,0.441241032056739,1.44386632225178e-05,0.500123641329873
"CbMPDiCbraya","G19893","G8927",0.0279968250458486,0.0134896480653386,0.43412756996465,0.000143485329803749,0.524242471594359
"CbMPDiCbraya","G19893","G93",0,0.0368673833414896,0.666717052796657,0,0.296415563861854
"CbMPDiCbraya","G19895","G19896",0,0.214246947028448,0.51867335094035,8.10788762499249e-05,0.266998623154952
"CbMPDiCbraya","G19895","G19897",0,0.128203654320913,0.578384306086059,0.0107331524947401,0.282678887098288
"CbMPDiCbraya","G19895","G22309",0,0.132159324483514,0.529811334928338,3.27158221895064e-05,0.337996624765958
"CbMPDiCbraya","G19895","G23419",0,0.0849431638282148,0.58410909151614,8.36271874778972e-05,0.330864117468168
"CbMPDiCbraya","G19895","G23419A",0,0.0178824752083909,0.510838136041286,0.00101505500930429,0.470264333741018
"CbMPDiCbraya","G19895","G23421",0,0.0179277838199507,0.579957677103173,0.000324437654202611,0.401790101422674
"CbMPDiCbraya","G19895","G23422",0.0116542747951371,0.186137023888689,0.402033041295418,2.86263444158181e-05,0.400147033676341
"CbMPDiCbraya","G19895","G23426",0,0.13560151298996,0.521511092519091,0.000392170400480341,0.342495224090468
"CbMPDiCbraya","G19895","G23427",0,0.0945093450705748,0.351566323892648,0.000209581441331075,0.553714749595446
"CbMPDiCbraya","G19895","G23455",0,0.0613561941768639,0.424607929350176,0.000185567579773743,0.513850308893186
"CbMPDiCbraya","G19895","G23458",0,0.238818559916982,0.379820178923233,0.000349943352152047,0.381011317807633
"CbMPDiCbraya","G19895","G23459",0,0.0265239638911127,0.517981774624089,0.000143339123541116,0.455350922361257
"CbMPDiCbraya","G19895","G23464",0,0.13297782038868,0.4420977205117,5.93293166890638e-05,0.424865129782931
"CbMPDiCbraya","G19895","G23470",0,0.0508145972529994,0.381098832694785,0.000220196614551803,0.567866373437664
"CbMPDiCbraya","G19895","G23505",0,0.29529968045124,0.31353820257636,0.00010232378135494,0.391059793191045
"CbMPDiCbraya","G19895","G23511A",0,0.000301892858132247,0.499000915079544,0.000238602535928512,0.500458589526395
"CbMPDiCbraya","G19895","G23512",0.000187585976906082,0.0167512181411096,0.508933389955613,0.000200294742091311,0.47392751118428
"CbMPDiCbraya","G19895","G23517",0,0.0751483665745126,0.324603153974971,0.000162781359725333,0.600085698090791
"CbMPDiCbraya","G19895","G23520",0,0.121399409518512,0.419898509263156,0.000124039889189816,0.458578041329142
"CbMPDiCbraya","G19895","G23526",0,0.0870250485897502,0.341058699457366,0.000132924969874645,0.571783326983009
"CbMPDiCbraya","G19895","G23527",0,0.00650065640912151,0.372897826919691,0.00020531233930838,0.620396204331879
"CbMPDiCbraya","G19895","G23538",0,0.153285973196632,0.361737758879987,0.000160708585596199,0.484815559337784
"CbMPDiCbraya","G19895","G23545A",0,0.0515669882102036,0.464819370888378,0.000169492241607081,0.483444148659812
"CbMPDiCbraya","G19895","G23589",0.0208577324187162,7.73326610086822e-05,0.437452326230361,0.000139423345044894,0.541473185344869
"CbMPDiCbraya","G19895","G23664",0,0.166116019625335,0.480833228687831,0.000174437904068863,0.352876313782765
"CbMPDiCbraya","G19895","G23667",0,9.7827281572991e-05,0.560735144819187,0.000183848175526165,0.438983179723714
"CbMPDiCbraya","G19895","G23678",0,0.12463218115595,0.472011591031116,0.000325007948097931,0.403031219864836
"CbMPDiCbraya","G19895","G24339",0,0.0699350714733374,0.556432506527854,0.000233425382802449,0.373398996616007
"CbMPDiCbraya","G19895","G24358",0,0.018765485108631,0.338175386890684,0.000181366966272528,0.642877761034412
"CbMPDiCbraya","G19895","G24605",0,0.0255857809070257,0.361151191954653,0.000238350008927857,0.613024677129393
"CbMPDiCbraya","G19895","G2488",0,0.109873369739803,0.482578674087658,0.000142994816233805,0.407404961356305
"CbMPDiCbraya","G19895","G2587",0,0.115371797282947,0.618060601455277,0.000233365098182368,0.266334236163594
"CbMPDiCbraya","G19895","G278",0,0.157453640042449,0.549733121303327,0.000225104008497647,0.292588134645726
"CbMPDiCbraya","G19895","G281",0,0.215165379056203,0.45782631988904,0.0102748781443401,0.316733422910417
"CbMPDiCbraya","G19895","G7469",0.0704200589754901,0.134091383296311,0.570115328493828,4.0894777736883e-05,0.225332334456635
"CbMPDiCbraya","G19895","G802",0,0.0624185674725217,0.49264227549085,7.199704198172e-05,0.444867159994647
"CbMPDiCbraya","G19895","G845",0,0.0624281072264348,0.630050752111746,2.51060629811245e-05,0.307496034598838
"CbMPDiCbraya","G19895","G876",0,0.0112482533195978,0.586599207488645,0.000617063111303332,0.401535476080454
"CbMPDiCbraya","G19895","G8911",0,0.0024888336495685,0.488958460255203,5.10956289039229e-05,0.508501610466325
"CbMPDiCbraya","G19895","G8927",0,0.0481870455166184,0.447587790962903,0.000279863023207082,0.503945300497271
"CbMPDiCbraya","G19895","G93",0,0.0864816456259778,0.641594514083911,0.000678737223695266,0.271245103066416
"CbMPDiCbraya","G19896","G19897",0,0.100497522687524,0.616934235459904,2.374938210627e-05,0.282544492470465
"CbMPDiCbraya","G19896","G22309",0,0.201625653164927,0.499627092063378,0,0.298747254771695
"CbMPDiCbraya","G19896","G23419",0,0.186136645845065,0.49885790268147,0,0.315005451473466
"CbMPDiCbraya","G19896","G23419A",0.0221439229652016,0.00519045248438967,0.480855849974388,0.000755337595264238,0.491054436980757
"CbMPDiCbraya","G19896","G23421",0,0.0571927513486528,0.667953932418341,0,0.274853316233006
"CbMPDiCbraya","G19896","G23422",0.0342378495341123,0.33829054592477,0.364983484244683,0,0.262488120296434
"CbMPDiCbraya","G19896","G23426",0,0.166974373384665,0.472172463682073,9.98936910160663e-05,0.360753269242247
"CbMPDiCbraya","G19896","G23427",0,0.123934982298494,0.414601143945534,3.41416532826979e-05,0.461429732102689
"CbMPDiCbraya","G19896","G23455",0.000940829690205657,0.091908643344153,0.508450195445453,2.84281779947416e-05,0.398671903342194
"CbMPDiCbraya","G19896","G23458",0,0.188459758798544,0.514677025127315,0.000182147996335368,0.296681068077806
"CbMPDiCbraya","G19896","G23459",0,0.156705477968836,0.421897903958098,8.12862777119505e-05,0.421315331795354
"CbMPDiCbraya","G19896","G23464",6.81762822727762e-05,0.327404095648064,0.396567114944832,0,0.275960613124831
"CbMPDiCbraya","G19896","G23470",0,0.248330192414827,0.266574175137717,5.5016579963917e-05,0.485040615867493
"CbMPDiCbraya","G19896","G23505",0.0622937199456942,0.203627163664746,0.295845021194729,3.34261935653834e-05,0.438200669001266
"CbMPDiCbraya","G19896","G23511A",0,0.0895023026139769,0.515190354767481,0,0.395307342618542
"CbMPDiCbraya","G19896","G23512",0,0.115886253310573,0.503145655883036,4.86334014200953e-05,0.380919457404971
"CbMPDiCbraya","G19896","G23517",0.0399260107357843,0.123601407910228,0.348763702827018,3.57755202504738e-05,0.487673103006719
"CbMPDiCbraya","G19896","G23520",0,0.303835836336366,0.329220706033704,0,0.36694345762993
"CbMPDiCbraya","G19896","G23526",0,0.223296420563769,0.305082378539627,0,0.471621200896604
"CbMPDiCbraya","G19896","G23527",0,0.0381659909303573,0.418961090455096,1.15577540972238e-05,0.542861360860449
"CbMPDiCbraya","G19896","G23538",7.70611032087292e-05,0.25856390527712,0.32158525916068,0,0.419773774458991
"CbMPDiCbraya","G19896","G23545A",0,0.432564809633011,0.250130773909099,4.48814605820171e-05,0.317259534997308
"CbMPDiCbraya","G19896","G23589",0.0208577324187162,0.0458836142743762,0.483688135865361,0,0.449570517441547
"CbMPDiCbraya","G19896","G23664",0.0399880106586734,0.0485178803328341,0.56956932340191,0,0.341924785606583
"CbMPDiCbraya","G19896","G23667",0.00248386548913043,0.0647089139194178,0.441541487304247,0,0.491265733287205
"CbMPDiCbraya","G19896","G23678",0.0373014888337469,0.35424005128316,0.282144585582244,3.63716498788615e-05,0.32627750265097
"CbMPDiCbraya","G19896","G24339",0,0.202859825837777,0.401446216041973,0,0.395693958120249
"CbMPDiCbraya","G19896","G24358",8.61762252291083e-05,0.0155500631703081,0.437766854323227,5.67749094859783e-05,0.54654013137175
"CbMPDiCbraya","G19896","G24605",0,0.238746630858047,0.30815092166323,2.29005094793613e-05,0.453079546969244
"CbMPDiCbraya","G19896","G2488",0.00257205846329713,0.129547283781793,0.51218558164297,0,0.35569507611194
"CbMPDiCbraya","G19896","G2587",0,0.0870124865321449,0.715258435309516,7.13063320810678e-05,0.197657771826258
"CbMPDiCbraya","G19896","G278",0.0223887325515417,0.273180296144488,0.382216757039259,9.64059818298671e-05,0.322117808282882
